,url,address,loc,price,m2,type
2689,https://pisos.com/en/comprar/piso-villaverde_san_cristobal-1753062505_100200/,san cristóbal,San Cristóbal,130000,60,flat
2690,https://pisos.com/en/comprar/piso-nueva_espana28036-97579244648_511009/,calle del padre damián,Nueva España,1695000,245,flat
2691,https://pisos.com/en/comprar/piso-goya28001-1736940091_108900/,calle de espartinas,Goya,795000,123,flat
2692,https://pisos.com/en/comprar/piso-centro_embajadores_lavapies28005-861074642_100200/,embajadores-lavapiés,Embajadores-Lavapiés,149000,27,flat
2693,https://pisos.com/en/comprar/piso-universidad_malasana28004-874608240_511009/,calle del divino pastor,Universidad-Malasaña,520000,82,flat
2694,https://pisos.com/en/comprar/piso-latina_aluche28047-100044825553_516318/,calle de camarena,Aluche,149000,72,flat
2695,https://pisos.com/en/comprar/piso-puerta_del_angel-1711527136_101800/,"avenida de portugal, near paseo de extremadura",Puerta del Ángel,230000,75,flat
2696,https://pisos.com/en/comprar/piso-legazpi_barrio28045-100010575213_518382/,"calle del plomo, nº 3",Legazpi,510000,114,flat
2697,https://pisos.com/en/comprar/piso-palomeras_sureste28018-924793820_100500/,calle de los riojanos,Palomeras Sureste,117500,56,flat
2698,https://pisos.com/en/comprar/piso-puente_de_vallecas_entrevias28053-100046483876_100200/,entrevías,Entrevías,119000,53,flat
2699,https://pisos.com/en/comprar/piso-fontarron-97518739532_101800/,"calle del arroyo fontarrón, near calle del corregidor juan francisco de luján",Fontarrón,365000,140,flat
2700,https://pisos.com/en/comprar/piso-orcasitas-907138158_107700/,"calle de guetaria, near calle de beasaín",Orcasitas,269000,145,flat
2701,https://pisos.com/en/comprar/piso-vicalvaro_ambroz28032-100066188312_101800/,calle de cordovín,Ambroz,140000,62,flat
2702,https://pisos.com/en/comprar/piso-palomeras_sureste28038-1709660893_109300/,vallecas,Palomeras Sureste,128000,67,flat
2703,https://pisos.com/en/comprar/piso-salamanca_castellana28001-97507957861_100500/,"calle castelló, near calle de josé ortega y gasset",Castellana,1685000,233,flat
2704,https://pisos.com/en/comprar/piso-las_aguilas28044-1756401589_997864/,las águilas,Las Águilas,167000,70,flat
2705,https://pisos.com/en/comprar/apartamento-recoletos28001-1668908765_100100/,barrio de salamanca,Recoletos,1250000,128,flat
2706,https://pisos.com/en/comprar/piso-palomeras_sureste28018-1739577283_100500/,calle del campo de la paloma,Palomeras Sureste,130000,60,flat
2707,https://pisos.com/en/comprar/piso-recoletos28001-100074172930_102100/,recoletos,Recoletos,1325000,108,flat
2708,https://pisos.com/en/comprar/piso-centro_embajadores_lavapies28012-1729833689_108900/,"calle del amparo, near calle de lavapiés",Embajadores-Lavapiés,110000,25,flat
2709,https://pisos.com/en/comprar/piso-san_diego28053-100091791337_101800/,"avenida de la albufera, near avenida del monte igueldo",San Diego,164000,64,flat
2710,https://pisos.com/en/comprar/piso-chamartin_el_viso28006-96676311591_102100/,salamanca,El Viso,1250000,154,flat
2711,https://pisos.com/en/comprar/piso-orcasitas-1731994792_100500/,"calle de alzola, near avenida de rafaela ybarra",Orcasitas,159000,90,flat
2712,https://pisos.com/en/comprar/piso-salamanca_castellana28006-99189055571_996542/,"calle de maría de molina, near calle álvarez de baena",Castellana,2100000,399,flat
2713,https://pisos.com/en/comprar/piso-goya28001-897302711_102100/,recoletos,Goya,890000,90,flat
2714,https://pisos.com/en/comprar/piso-nueva_espana28036-100094356640_102100/,hispanoamérica,Nueva España,282500,50,flat
2715,https://pisos.com/en/comprar/piso-nueva_espana28036-840653718_102100/,el viso,Nueva España,895000,150,flat
2716,https://pisos.com/en/comprar/apartamento-fuentelarreina28035-1751578446_100100/,fuencarral,Fuentelarreina,255000,82,flat
2717,https://pisos.com/en/comprar/piso-ciudad_universitaria28040-93348891355_102100/,goya,Ciudad Universitaria,999000,202,flat
2718,https://pisos.com/en/comprar/piso-latina_aluche28024-847804539_100200/,aluche,Aluche,179900,70,flat
2719,https://pisos.com/en/comprar/piso-moscardo28026-1760265134_108900/,"calle de antonio lópez, near calle de carmen bruguera",Moscardó,164900,74,flat
2720,https://pisos.com/en/comprar/apartamento-tetuan_almenara28029-1711645997_100100/,tetuán,Almenara,155000,45,flat
2721,https://pisos.com/en/comprar/piso-chamartin_el_viso28002-98415396205_100500/,calle el viso,El Viso,2800000,366,flat
2722,https://pisos.com/en/comprar/piso-san_diego28053-1761726169_108900/,calle de eduardo requenas,San Diego,109990,72,flat
2723,https://pisos.com/en/comprar/piso-ibiza28009-92505430396_998861/,"calle del doctor castelo, near calle de narváez",Ibiza,620000,131,flat
2724,https://pisos.com/en/comprar/piso-arcos28032-100042405553_100500/,"avenida de guadalajara, near calle de argenta",Arcos,175000,89,flat
2725,https://pisos.com/en/comprar/piso-hortaleza_palomas28042-1725346367_108900/,calle del sándalo,Palomas,720000,235,flat
2726,https://pisos.com/en/comprar/piso-tetuan_almenara28029-99188513602_519488/,almenara,Almenara,193000,62,flat
2727,https://pisos.com/en/comprar/piso-puente_de_vallecas_entrevias28053-1677444119_100200/,entrevías,Entrevías,94900,50,flat
2728,https://pisos.com/en/comprar/piso-moncloa_aravaca_aravaca28023-873969594_280500/,avenida talgo,Aravaca,410000,93,flat
2729,https://pisos.com/en/comprar/apartamento-mirasierra_arroyo_del_fresno28034-1701815745_100100/,calle pena auseba,Mirasierra-Arroyo del Fresno,390000,95,flat
2730,https://pisos.com/en/comprar/piso-zofio28026-95844354123_101000/,plaza eliptica,Zofío,140000,73,flat
2731,https://pisos.com/en/comprar/piso-ensanche_de_vallecas_valdecarros28051-8568894851_109700/,"calle del embalse de el vellón,  s/n",Ensanche de Vallecas-Valdecarros,268914,107,flat
2732,https://pisos.com/en/comprar/apartamento-las_aguilas28044-99205105547_100100/,avenida de las águilas,Las Águilas,127000,70,flat
2733,https://pisos.com/en/comprar/piso-nueva_espana28016-95891296307_101800/,"calle del príncipe de vergara, near plaza de la república dominicana",Nueva España,360000,86,flat
2734,https://pisos.com/en/comprar/piso-corralejos28042-94197432548_100500/,calle de la bahía de palma,Corralejos,390000,90,flat
2735,https://pisos.com/en/comprar/piso-rios_rosas28003-95851576125_149200/,chamberí,Ríos Rosas,1500000,279,flat
2736,https://pisos.com/en/comprar/piso-carabanchel_san_isidro28025-1700735852_101800/,"calle de zaida, near calle de la oca",San Isidro,105000,54,flat
2737,https://pisos.com/en/comprar/piso-ensanche_de_vallecas_valdecarros28031-95860071856_101800/,villa de vallecas - vallecas pueblo,Ensanche de Vallecas-Valdecarros,167000,52,flat
2738,https://pisos.com/en/comprar/piso-pavones-97599117143_101800/,moratalaz - pavones,Pavones,215000,100,flat
2739,https://pisos.com/en/comprar/piso-legazpi_barrio28045-1675656516_108900/,calle del sodio,Legazpi,295000,62,flat
2740,https://pisos.com/en/comprar/apartamento-sol_barrio28012-1694119213_100100/,"calle de la bolsa, nº 14",Sol,240000,52,flat
2741,https://pisos.com/en/comprar/piso-trafalgar28010-923465581_520516/,calle de juan de austria,Trafalgar,479000,68,flat
2742,https://pisos.com/en/comprar/piso-ibiza28009-94167837562_518741/,"calle de ayala, near calle doctor esquerdo",Ibiza,875000,160,flat
2743,https://pisos.com/en/comprar/piso-puerta_bonita28025-873850442_100500/,"calle del camino viejo de leganés, near calle de alejandro morán",Puerta Bonita,148000,66,flat
2744,https://pisos.com/en/comprar/piso-valdebernardo28032-99241536259_100500/,calle de ladera de los almendros,Valdebernardo,260000,86,flat
2745,https://pisos.com/en/comprar/piso-fuente_del_berro28028-90888101014_149200/,salamanca,Fuente del Berro,665000,145,flat
2746,https://pisos.com/en/comprar/piso-villaverde_san_cristobal-99262291836_100200/,san cristóbal,San Cristóbal,82260,60,flat
2747,https://pisos.com/en/comprar/piso-carabanchel_san_isidro28019-1699656776_100500/,camino alto de san isidro,San Isidro,130000,98,flat
2748,https://pisos.com/en/comprar/piso-vicalvaro_ambroz28032-859158145_992736/,calle de san filemón,Ambroz,120000,57,flat
2749,https://pisos.com/en/comprar/piso-universidad_malasana28004-99265373165_100500/,calle de las pozas,Universidad-Malasaña,485000,68,flat
2750,https://pisos.com/en/comprar/piso-recoletos28001-99230988460_100500/,calle de villanueva,Recoletos,3080000,226,flat
2751,https://pisos.com/en/comprar/piso-pinar_del_rey28033-93333921343_102100/,costillares,Pinar del Rey,850000,275,flat
2752,https://pisos.com/en/comprar/piso-moncloa_aravaca_aravaca28023-1677360242_108900/,paseo de la rinconada,Aravaca,1350000,305,flat
2753,https://pisos.com/en/comprar/piso-ensanche_de_vallecas_valdecarros28051-8566384100_109700/,"calle del embalse de el vellón,  s/n",Ensanche de Vallecas-Valdecarros,274517,110,flat
2754,https://pisos.com/en/comprar/piso-casco_historico_de_vallecas28031-869277990_100200/,casco histórico de vallecas,Casco Histórico de Vallecas,112000,57,flat
2755,https://pisos.com/en/comprar/piso-pinar_del_rey28043-1724026831_100200/,pinar del rey,Pinar del Rey,200000,74,flat
2756,https://pisos.com/en/comprar/piso-san_blas_hellin28037-95018565790_100500/,hellín,Hellín,107000,49,flat
