url,address,loc,price,m2,type
https://pisos.com/en/comprar/casa-puente_de_vallecas_entrevias28053-1667433787_108900/,"calle de mejorana, near calle del conde rodríguez san pedro",Entrevías,128000,76.0,house
https://pisos.com/en/comprar/chalet_adosado-chamartin_hispanoamerica28016-864949405_105100/,hispanoamerica,Hispanoamérica,990000,287.0,house
https://pisos.com/en/comprar/chalet-nino_jesus28007-94229298353_105100/,niño jesús,Niño Jesús,1318000,263.0,house
https://pisos.com/en/comprar/chalet-puente_de_vallecas_entrevias28053-1748365393_108900/,"calle de membezar, near calle de la campiña",Entrevías,139000,69.0,house
https://pisos.com/en/comprar/chalet-chamartin_hispanoamerica28016-542217109_149200/,chamartin,Hispanoamérica,1390000,370.0,house
https://pisos.com/en/comprar/casa_adosada-san_blas_rosas28022-94250823663_100500/,madrid,Rosas,750000,300.0,house
https://pisos.com/en/comprar/chalet-nueva_espana28016-94223231420_101800/,chamartín - nueva españa,Nueva España,1495000,470.0,house
https://pisos.com/en/comprar/casa_pareada-nueva_espana28016-1756428305_101800/,"calle de triana, near calle de san telmo",Nueva España,1600000,401.0,house
https://pisos.com/en/comprar/chalet-castilla28036-945856909384926_109700/,calle de poniente,Castilla,1100000,301.0,house
https://pisos.com/en/comprar/casa-casco_historico_de_barajas-95038266656_514289/,casco histórico de barajas,Casco Histórico de Barajas,750000,338.0,house
https://pisos.com/en/comprar/casa-mirasierra28034-90054168564_101800/,"calle de cambrils, nº 53",Mirasierra-Arroyo del Fresno,1395000,467.0,house
https://pisos.com/en/comprar/chalet-piovera28043-77562615058_101600/,parque conde de orgaz,Piovera,2400000,320.0,house
https://pisos.com/en/comprar/chalet-ciudad_universitaria28035-84237951662_101600/,retiro - jerónimos,Ciudad Universitaria,975000,430.0,house
https://pisos.com/en/comprar/casa_adosada-mirasierra_arroyo_del_fresno28034-95882654871_101800/,"calle de marbella, nº 59",Mirasierra-Arroyo del Fresno,1330000,383.0,house
https://pisos.com/en/comprar/chalet-san_blas_rosas28022-908473387_108900/,"calle de versalles, near calle de nîmes",Rosas,660000,290.0,house
https://pisos.com/en/comprar/chalet-nueva_espana28016-89216439993_101800/,chamartín - nueva españa,Nueva España,2990000,714.0,house
https://pisos.com/en/comprar/casa_pareada-ciudad_universitaria28035-93421199125_101800/,moncloa - ciudad universitaria,Ciudad Universitaria,1395000,463.0,house
https://pisos.com/en/comprar/casa_pareada-piovera28043-95879222678_101800/,avenida de carondelet,Piovera,1800000,366.0,house
https://pisos.com/en/comprar/casa_unifamiliar-ciudad_lineal_quintana-100049897207_100200/,quintana,Quintana,399000,132.0,house
https://pisos.com/en/comprar/chalet-hortaleza_canillas28043-100022848514_100500/,"calle de antonio cavero, near calle de santa natalia",Canillas,1500000,558.0,house
https://pisos.com/en/comprar/chalet_pareado-chamartin_hispanoamerica28016-1744723929_149200/,hispanoamérica,Hispanoamérica,1590000,184.0,house
https://pisos.com/en/comprar/casa_unifamiliar-ciudad_universitaria28035-1731646369_100200/,calle ramón crespo,Ciudad Universitaria,579000,268.0,house
https://pisos.com/en/comprar/chalet_adosado-piovera28043-93354130090_102100/,canillas,Piovera,1300000,440.0,house
https://pisos.com/en/comprar/casa_unifamiliar-san_blas_simancas28037-100024533342_100200/,simancas,Simancas,185000,94.0,house
https://pisos.com/en/comprar/chalet_pareado-fuencarral_el_pardo_valverde28034-98377925113_102100/,mirasierra,Valverde,1850000,653.0,house
https://pisos.com/en/comprar/casa_adosada-puerta_del_angel-95912890938_100200/,puerta del ángel,Puerta del Ángel,415000,172.0,house
https://pisos.com/en/comprar/casa-chamartin_el_viso28002-931504972_108900/,calle de la madre carmen del niño jesús,El Viso,2430000,331.0,house
https://pisos.com/en/comprar/casa_adosada-carabanchel_san_isidro28019-100047638548_100200/,san isidro,San Isidro,277000,120.0,house
https://pisos.com/en/comprar/casa-latina_carmenes28047-1706826444_101800/,"calle de gallur, near calle escalonilla",Cármenes,180000,100.0,house
https://pisos.com/en/comprar/chalet-guindalera28028-1738469625_440000/,"calle del pilar de zaragoza, near avenida de los toreros",Guindalera,800000,213.0,house
https://pisos.com/en/comprar/casa-puente_de_vallecas_entrevias28053-1667433787_108900/,"calle de mejorana, near calle del conde rodríguez san pedro",Entrevías,128000,76.0,house
https://pisos.com/en/comprar/chalet_adosado-chamartin_hispanoamerica28016-864949405_105100/,hispanoamerica,Hispanoamérica,990000,287.0,house
https://pisos.com/en/comprar/chalet-nino_jesus28007-94229298353_105100/,niño jesús,Niño Jesús,1318000,263.0,house
https://pisos.com/en/comprar/chalet-puente_de_vallecas_entrevias28053-1748365393_108900/,"calle de membezar, near calle de la campiña",Entrevías,139000,69.0,house
https://pisos.com/en/comprar/chalet-chamartin_hispanoamerica28016-542217109_149200/,chamartin,Hispanoamérica,1390000,370.0,house
https://pisos.com/en/comprar/casa_adosada-san_blas_rosas28022-94250823663_100500/,madrid,Rosas,750000,300.0,house
https://pisos.com/en/comprar/chalet-nueva_espana28016-94223231420_101800/,chamartín - nueva españa,Nueva España,1495000,470.0,house
https://pisos.com/en/comprar/casa_pareada-nueva_espana28016-1756428305_101800/,"calle de triana, near calle de san telmo",Nueva España,1600000,401.0,house
https://pisos.com/en/comprar/chalet-castilla28036-945856909384926_109700/,calle de poniente,Castilla,1100000,301.0,house
https://pisos.com/en/comprar/casa-casco_historico_de_barajas-95038266656_514289/,casco histórico de barajas,Casco Histórico de Barajas,750000,338.0,house
https://pisos.com/en/comprar/casa-mirasierra28034-90054168564_101800/,"calle de cambrils, nº 53",Mirasierra-Arroyo del Fresno,1395000,467.0,house
https://pisos.com/en/comprar/chalet-piovera28043-77562615058_101600/,parque conde de orgaz,Piovera,2400000,320.0,house
https://pisos.com/en/comprar/chalet-ciudad_universitaria28035-84237951662_101600/,retiro - jerónimos,Ciudad Universitaria,975000,430.0,house
https://pisos.com/en/comprar/casa_adosada-mirasierra_arroyo_del_fresno28034-95882654871_101800/,"calle de marbella, nº 59",Mirasierra-Arroyo del Fresno,1330000,383.0,house
https://pisos.com/en/comprar/chalet-san_blas_rosas28022-908473387_108900/,"calle de versalles, near calle de nîmes",Rosas,660000,290.0,house
https://pisos.com/en/comprar/chalet-nueva_espana28016-89216439993_101800/,chamartín - nueva españa,Nueva España,2990000,714.0,house
https://pisos.com/en/comprar/casa_pareada-ciudad_universitaria28035-93421199125_101800/,moncloa - ciudad universitaria,Ciudad Universitaria,1395000,463.0,house
https://pisos.com/en/comprar/casa_pareada-piovera28043-95879222678_101800/,avenida de carondelet,Piovera,1800000,366.0,house
https://pisos.com/en/comprar/casa_unifamiliar-ciudad_lineal_quintana-100049897207_100200/,quintana,Quintana,399000,132.0,house
https://pisos.com/en/comprar/chalet-hortaleza_canillas28043-100022848514_100500/,"calle de antonio cavero, near calle de santa natalia",Canillas,1500000,558.0,house
https://pisos.com/en/comprar/chalet_pareado-chamartin_hispanoamerica28016-1744723929_149200/,hispanoamérica,Hispanoamérica,1590000,184.0,house
https://pisos.com/en/comprar/casa_unifamiliar-ciudad_universitaria28035-1731646369_100200/,calle ramón crespo,Ciudad Universitaria,579000,268.0,house
https://pisos.com/en/comprar/chalet_adosado-piovera28043-93354130090_102100/,canillas,Piovera,1300000,440.0,house
https://pisos.com/en/comprar/casa_unifamiliar-san_blas_simancas28037-100024533342_100200/,simancas,Simancas,185000,94.0,house
https://pisos.com/en/comprar/chalet_pareado-fuencarral_el_pardo_valverde28034-98377925113_102100/,mirasierra,Valverde,1850000,653.0,house
https://pisos.com/en/comprar/casa_adosada-puerta_del_angel-95912890938_100200/,puerta del ángel,Puerta del Ángel,415000,172.0,house
https://pisos.com/en/comprar/casa-chamartin_el_viso28002-931504972_108900/,calle de la madre carmen del niño jesús,El Viso,2430000,331.0,house
https://pisos.com/en/comprar/casa_adosada-carabanchel_san_isidro28019-100047638548_100200/,san isidro,San Isidro,277000,120.0,house
https://pisos.com/en/comprar/casa-latina_carmenes28047-1706826444_101800/,"calle de gallur, near calle escalonilla",Cármenes,180000,100.0,house
https://pisos.com/en/comprar/chalet-guindalera28028-1738469625_440000/,"calle del pilar de zaragoza, near avenida de los toreros",Guindalera,800000,213.0,house
https://pisos.com/en/comprar/casa_adosada-hortaleza_canillas28043-1707857515_100200/,"calle de gomeznarro, near calle de andorra",Canillas,285000,66.0,house
https://pisos.com/en/comprar/chalet-latina_carmenes28047-100031376105_108900/,"calle de gallur, near calle escalonilla",Cármenes,143400,70.0,house
https://pisos.com/en/comprar/casa-hortaleza_canillas28043-90873765433_100200/,"calle de palermo, near calle de ulises",Canillas,1350000,724.0,house
https://pisos.com/en/comprar/casa-numancia28038-99264967847_101800/,puente de vallecas - numancia -cn. santa ana,Numancia,210000,190.0,house
https://pisos.com/en/comprar/casa-bellas_vistas28039-95923453885_517810/,"calle de san raimundo, near calle de francisco salas",Bellas Vistas,174000,60.0,house
https://pisos.com/en/comprar/chalet_pareado-chamartin_prosperidad28002-841180703_102100/,ciudad jardín,Prosperidad,1175000,292.0,house
https://pisos.com/en/comprar/casa_unifamiliar-carabanchel_vista_alegre28025-95836161230_100200/,vista alegre,Vista Alegre,600000,551.0,house
https://pisos.com/en/comprar/casa_adosada-el_canaveral-9108117514_109700/,"calle cerro del tesoro,  s/n",El Cañaveral,350000,205.0,house
https://pisos.com/en/comprar/casa_adosada-penagrande28035-97508051347_100200/,peñagrande,Peñagrande,529000,132.0,house
https://pisos.com/en/comprar/casa_adosada-corralejos28042-1684618268_995477/,corralejos,Corralejos,662000,223.0,house
https://pisos.com/en/comprar/chalet_pareado-san_blas_rosas28022-93404361813_102100/,piovera - col. alfonso xiii,Rosas,1133000,258.0,house
https://pisos.com/en/comprar/casa_adosada-valdemarin-9429158234_109700/,"calle de darío aparicio,  15",Valdemarín,1343600,358.0,house
https://pisos.com/en/comprar/casa-san_diego28053-99200185413_100200/,"calle de martínez de la riva, near calle de tomás esteban",San Diego,1200000,850.0,house
https://pisos.com/en/comprar/chalet-chamartin_prosperidad28002-95900698108_102100/,prosperidad,Prosperidad,1750000,320.0,house
https://pisos.com/en/comprar/chalet_adosado-tetuan_cuatro_caminos28020-1715789240_102100/,el encinar de los reyes,Cuatro Caminos,1530000,418.0,house
https://pisos.com/en/comprar/chalet-san_blas_salvador28027-97589322781_100500/,salvador,Salvador,880000,336.0,house
https://pisos.com/en/comprar/casa-penagrande28035-99168191444_101800/,"calle de inocencio fernández, near calle de otero y delage",Peñagrande,460000,168.0,house
https://pisos.com/en/comprar/casa_unifamiliar-fuente_del_berro28028-840744660_100200/,fuente del berro,Fuente del Berro,1595000,500.0,house
https://pisos.com/en/comprar/chalet-san_blas_canillejas28022-12023780_381300/,san blas,Canillejas,790000,338.0,house
https://pisos.com/en/comprar/casa_adosada-moncloa_aravaca_aravaca28023-77546854844_100100/,paseo de la rinconada,Aravaca,1590000,360.0,house
https://pisos.com/en/comprar/chalet-piovera28043-96670843443_511322/,calle del estrecho de mesina,Piovera,1199000,320.0,house
https://pisos.com/en/comprar/casa-ciudad_universitaria28035-99249828285_101800/,avenida real,Ciudad Universitaria,2500000,722.0,house
https://pisos.com/en/comprar/casa_unifamiliar-moncloa_aravaca_el_plantio-79222177288_100100/,"avenida de la victoria, near calle de fernando oriol",El Plantío,985000,235.0,house
https://pisos.com/en/comprar/casa_adosada-valdemarin-9482512718_109700/,"calle de darío aparicio,  15",Valdemarín,1497800,410.0,house
https://pisos.com/en/comprar/casa_adosada-penagrande28035-9835697740_109700/,"calle de ramón gómez de la serna,  60-62",Peñagrande,917700,265.0,house
https://pisos.com/en/comprar/chalet-castilla28016-945856908403289_109700/,paseo de los cerezos,Castilla,1450000,370.0,house
https://pisos.com/en/comprar/chalet-fuentelarreina28035-99204337019_101800/,"calle de siguero, nº 18",Fuentelarreina,1650000,700.0,house
https://pisos.com/en/comprar/casa_unifamiliar-fuencarral_el_pardo_el_pardo28023-945856909224690_109700/,calle de casiopea,El Pardo,2480000,870.0,house
https://pisos.com/en/comprar/casa_adosada-penagrande28035-9849921214_109700/,"calle de ramón gómez de la serna,  60-62",Peñagrande,927700,350.0,house
https://pisos.com/en/comprar/chalet_adosado-timon28042-97585439626_996152/,timón,Timón,695000,310.0,house
https://pisos.com/en/comprar/chalet_pareado-hortaleza_canillas28043-91716271252_998130/,canillas,Canillas,1450000,360.0,house
https://pisos.com/en/comprar/chalet_adosado-fuencarral_el_pardo_el_pardo28035-1667879641_520609/,calle de fernández cid,El Pardo,989000,407.0,house
https://pisos.com/en/comprar/casa-moncloa_aravaca_el_plantio-100097761640_101800/,"calle paradores, nº 3",El Plantío,2350000,700.0,house
https://pisos.com/en/comprar/casa-ciudad_universitaria28035-59216001605_100100/,moncloa,Ciudad Universitaria,1850000,900.0,house
https://pisos.com/en/comprar/casa-chamartin_hispanoamerica28016-1671961381_100100/,avenida de aster,Hispanoamérica,1800001,326.0,house
https://pisos.com/en/comprar/casa-fuencarral_el_pardo_el_pardo28035-945856909049342_109700/,puerta del hierro,El Pardo,1095000,500.0,house
https://pisos.com/en/comprar/chalet_pareado-chamartin_hispanoamerica28016-894636695_996140/,"calle de las endrinas, nº 12",Hispanoamérica,1590000,184.0,house
https://pisos.com/en/comprar/casa_adosada-chamartin_hispanoamerica28016-1710863730_100100/,chamartín,Hispanoamérica,820000,150.0,house
https://pisos.com/en/comprar/casa-valdebebas_valdefuentes28055-98371387355_996152/,el encinar de los reyes,Valdebebas-Valdefuentes,1590000,360.0,house
https://pisos.com/en/comprar/chalet_pareado-chamartin_el_viso28002-95093455441_996152/,el viso,El Viso,2300000,351.0,house
https://pisos.com/en/comprar/casa-penagrande28035-97564261906_106200/,peñagrande,Peñagrande,4250000,1.85,house
https://pisos.com/en/comprar/chalet-nueva_espana28016-974686344_443500/,calle de la macarena,Nueva España,7900000,762.0,house
https://pisos.com/en/comprar/chalet-mirasierra_arroyo_del_fresno28034-96738159243_101800/,fuencarral - mirasierra,Mirasierra-Arroyo del Fresno,2190000,875.0,house
https://pisos.com/en/comprar/casa-hortaleza_canillas28043-100016683624_101800/,"calle de antonio cavero, near calle gómez de baquero",Canillas,950000,381.0,house
https://pisos.com/en/comprar/chalet-moncloa_aravaca_el_plantio-97579894172_101800/,moncloa - la florida -  el  plantío,El Plantío,2250000,800.0,house
https://pisos.com/en/comprar/casa_adosada-el_canaveral-9854542070_109700/,"calle charquilla,  s/n",El Cañaveral,343000,248.0,house
https://pisos.com/en/comprar/casa-chamartin_el_viso28002-98352634534_106200/,el viso,El Viso,5000000,682.0,house
https://pisos.com/en/comprar/chalet-chamartin_el_viso28002-99207689591_102200/,el viso,El Viso,8700000,856.0,house
https://pisos.com/en/comprar/casa_adosada-el_canaveral-164709305_109700/,"calle charquilla,  s/n",El Cañaveral,348000,248.0,house
https://pisos.com/en/comprar/chalet-san_blas_canillejas28022-945856909535683_109700/,canillejas-san blas,Canillejas,1040000,460.0,house
https://pisos.com/en/comprar/chalet_adosado-fuencarral_el_pardo_el_pardo28049-84256293039_102100/,montecarmelo,El Pardo,920000,180.0,house
https://pisos.com/en/comprar/casa_pareada-castilla28036-92597938036_101000/,chanmartin de la rosa,Castilla,830000,140.0,house
https://pisos.com/en/comprar/chalet-mirasierra_arroyo_del_fresno28034-98338264883_101800/,fuencarral - mirasierra,Mirasierra-Arroyo del Fresno,3300000,682.0,house
https://pisos.com/en/comprar/chalet_adosado-san_blas_rosas28022-92595680390_102100/,rejas,Rosas,525000,282.0,house
https://pisos.com/en/comprar/chalet-nino_jesus28007-95053105211_106700/,"calle de ángel ganivet, nº 7",Niño Jesús,1150000,137.0,house
https://pisos.com/en/comprar/casa-valdebebas_valdefuentes28055-92584506672_101800/,calle de vicente huidobro,Valdebebas-Valdefuentes,2495000,1.0,house
https://pisos.com/en/comprar/chalet-penagrande28035-945856909538889_109700/,fuencarral-peñagrande,Peñagrande,1090000,500.0,house
https://pisos.com/en/comprar/chalet-madrid_capital_zona_urbana-1729114891_108900/,calle de la cabaña,Madrid Capital,175000,185.0,house
https://pisos.com/en/comprar/chalet-fuencarral_el_pardo_valverde28034-918164305_107700/,calle del caballero de la triste figura,Valverde,1240000,450.0,house
https://pisos.com/en/comprar/chalet_pareado-penagrande28035-99237436885_102100/,peñagrande,Peñagrande,870000,350.0,house
https://pisos.com/en/comprar/chalet-mirasierra_arroyo_del_fresno28034-95063701481_101800/,fuencarral - mirasierra,Mirasierra-Arroyo del Fresno,1395000,467.0,house
https://pisos.com/en/comprar/chalet-chamartin_hispanoamerica28016-945856908742661_109700/,"chamartín, hispanoamérica",Hispanoamérica,1390000,400.0,house
https://pisos.com/en/comprar/chalet-fuente_del_berro28028-93365360160_107700/,"calle de dolores romero, nº 49",Fuente del Berro,1090000,272.0,house
https://pisos.com/en/comprar/chalet-moncloa_aravaca_el_plantio-88396965592_101800/,calle de amorebieta,El Plantío,7800000,2.4,house
https://pisos.com/en/comprar/chalet_adosado-hortaleza_canillas28043-848893308_517300/,"calle de gomeznarro, near calle de andorra",Canillas,320000,96.0,house
https://pisos.com/en/comprar/chalet-piovera28043-99169933006_101800/,avenida de carondelet,Piovera,1290000,445.0,house
https://pisos.com/en/comprar/casa-san_blas_canillejas28022-94200422274_511811/,calle del néctar,Canillejas,799000,295.0,house
https://pisos.com/en/comprar/chalet_adosado-rejas28022-95911886543_519604/,calle de gualda,Rejas,420000,130.0,house
https://pisos.com/en/comprar/chalet_adosado-mirasierra_arroyo_del_fresno28034-97544273065_515749/,mirasierra-arroyo del fresno,Mirasierra-Arroyo del Fresno,1187500,305.0,house
https://pisos.com/en/comprar/chalet-berruguete28039-93396803444_102100/,las lomas,Berruguete,1000000,583.0,house
https://pisos.com/en/comprar/casa-aeropuerto28042-90879680035_517300/,calle de alhóndiga,Aeropuerto,859000,800.0,house
https://pisos.com/en/comprar/chalet-piovera28043-1684005972_100500/,conde de orgaz,Piovera,2900000,1.09,house
https://pisos.com/en/comprar/chalet-hortaleza_palomas28042-92539899473_108500/,palomas,Palomas,765000,335.0,house
https://pisos.com/en/comprar/casa_pareada-chamartin_ciudad_jardin28002-97540724354_100200/,calle de la pedriza,Ciudad Jardín,890000,206.0,house
https://pisos.com/en/comprar/casa_adosada-moncloa_aravaca_el_plantio-1739177878_107700/,calle de gerda taro,El Plantío,860000,320.0,house
https://pisos.com/en/comprar/casa_adosada-mirasierra28034-92511828234_101000/,urbanización mirasierra,Mirasierra-Arroyo del Fresno,840000,303.0,house
https://pisos.com/en/comprar/casa-moncloa_aravaca_aravaca28023-94266026840_519083/,avenida de la osa mayor,Aravaca,998000,306.0,house
https://pisos.com/en/comprar/chalet-rejas28022-99228585693_107000/,"avenida fuentelviejo 5b, nº 5",Rejas,578100,215.0,house
https://pisos.com/en/comprar/chalet-hortaleza_palomas28042-914571284_100500/,"calle de guadalajara, nº 36",Palomas,1240000,252.0,house
https://pisos.com/en/comprar/chalet-moncloa_aravaca_el_plantio-99166820198_107000/,calle de amorebieta,El Plantío,2752800,1.245,house
https://pisos.com/en/comprar/chalet-mirasierra_arroyo_del_fresno28034-98413332797_995797/,mirasierra-arroyo del fresno,Mirasierra-Arroyo del Fresno,1890000,600.0,house
https://pisos.com/en/comprar/chalet-penagrande28035-99208006340_100500/,peñagrande,Peñagrande,850000,350.0,house
https://pisos.com/en/comprar/chalet-nueva_espana28036-945856909447899_109700/,"paseo de la habana, near calle de mateo inurria",Nueva España,2200000,481.0,house
https://pisos.com/en/comprar/chalet-mirasierra_arroyo_del_fresno28034-883611019_995797/,mirasierra-arroyo del fresno,Mirasierra-Arroyo del Fresno,1650000,320.0,house
https://pisos.com/en/comprar/chalet-moncloa_aravaca_aravaca28023-85068901751_107200/,"calle de hoces de la hermida, near calle de vallter",Aravaca,1750000,600.0,house
https://pisos.com/en/comprar/casa-moncloa_aravaca_aravaca28023-95096164270_511009/,calle de cercis,Aravaca,1350000,341.0,house
https://pisos.com/en/comprar/casa-centro_embajadores_lavapies28012-839184957_107700/,ronda de atocha,Embajadores-Lavapiés,470000,99.0,house
https://pisos.com/en/comprar/chalet-piovera28043-1763438561_100500/,conde de orgaz,Piovera,1590000,391.0,house
https://pisos.com/en/comprar/casa_adosada-el_canaveral-9815025329_109700/,"calle charquilla,  s/n",El Cañaveral,353000,248.0,house
https://pisos.com/en/comprar/casa-mirasierra_arroyo_del_fresno28034-97554185334_995797/,mirasierra,Mirasierra-Arroyo del Fresno,1187500,300.0,house
https://pisos.com/en/comprar/casa-puente_de_vallecas_portazgo28018-1698108247_996584/,"calle de alcalá de guadaira, near calle del arroyo del olivar",Portazgo,140000,106.0,house
https://pisos.com/en/comprar/casa_adosada-timon28042-92542818350_101000/,timón - barajas,Timón,590000,238.0,house
https://pisos.com/en/comprar/casa-ciudad_universitaria28035-93374363865_100500/,ciudad universitaria,Ciudad Universitaria,4000000,750.0,house
https://pisos.com/en/comprar/casa-casco_historico_de_barajas-1686962615_101800/,barajas - casco histórico de barajas,Casco Histórico de Barajas,569900,282.0,house
https://pisos.com/en/comprar/casa-berruguete28039-95836692331_107700/,calle del nenúfar,Berruguete,725000,311.0,house
https://pisos.com/en/comprar/chalet-piovera28043-99166765738_102200/,parque del conde de orgaz,Piovera,4000000,707.0,house
https://pisos.com/en/comprar/casa_pareada-valdeacederas28039-1705575743_100100/,calle del aligustre,Valdeacederas,620000,213.0,house
https://pisos.com/en/comprar/casa_pareada-alameda_de_osuna_barrio-1707218024_100100/,calle de la carabela,Alameda de Osuna,840000,323.0,house
https://pisos.com/en/comprar/chalet-moncloa_aravaca_el_plantio-945856908223727_109700/,casaquemada,El Plantío,7000000,1.19,house
https://pisos.com/en/comprar/casa_unifamiliar-san_blas_salvador28027-97591499843_101000/,arturo soria,Salvador,750000,220.0,house
https://pisos.com/en/comprar/chalet-piovera28043-85029449065_107200/,hortaleza,Piovera,1650000,430.0,house
https://pisos.com/en/comprar/chalet_adosado-penagrande28035-99254281059_102100/,peñagrande,Peñagrande,990000,488.0,house
https://pisos.com/en/comprar/chalet-moncloa_aravaca_aravaca28023-1687732239_107000/,calle horche,Aravaca,2404800,,house
https://pisos.com/en/comprar/casa_pareada-piovera28043-1690713868_101800/,"calle de ángel cavero, nº 18",Piovera,1700000,550.0,house
https://pisos.com/en/comprar/chalet_unifamiliar-ciudad_universitaria28035-84219056200_511009/,ciudad universitaria,Ciudad Universitaria,2500000,750.0,house
https://pisos.com/en/comprar/casa_pareada-penagrande28035-1740729025_100500/,calle de antonia baena,Peñagrande,850000,414.0,house
https://pisos.com/en/comprar/casa_pareada-penagrande28035-98372730062_101800/,"calle de antonia baena, nº 15",Peñagrande,850000,383.0,house
https://pisos.com/en/comprar/casa-rejas28022-1757233272_100500/,"calle de fuentelviejo, nº 5b",Rejas,578100,215.0,house
https://pisos.com/en/comprar/chalet_unifamiliar-moncloa_aravaca_aravaca28023-92562923689_511009/,colónia santa maría,Aravaca,870000,224.0,house
https://pisos.com/en/comprar/casa-chamartin_ciudad_jardin28016-100064640089_511009/,"avenida de ramón y cajal, near calle de guerrero y mendoza",Ciudad Jardín,1690000,300.0,house
https://pisos.com/en/comprar/casa-moncloa_aravaca_aravaca28023-100040727255_511009/,aravaca,Aravaca,890000,300.0,house
https://pisos.com/en/comprar/chalet-mirasierra_arroyo_del_fresno28034-99240093706_107000/,avenida laguna grande,Mirasierra-Arroyo del Fresno,2100920,696.0,house
https://pisos.com/en/comprar/chalet-mirasierra_arroyo_del_fresno28034-1740871595_100500/,"calle de laguna grande, nº 16",Mirasierra-Arroyo del Fresno,2100920,405.0,house
https://pisos.com/en/comprar/chalet-valdemarin-1719266229_101800/,"avenida de valdemarín, nº 48",Valdemarín,3199000,800.0,house
https://pisos.com/en/comprar/chalet_pareado-penagrande28035-888820340_102100/,peñagrande,Peñagrande,920000,484.0,house
https://pisos.com/en/comprar/casa_adosada-el_canaveral-9816353583_109700/,"calle charquilla,  s/n",El Cañaveral,354000,248.0,house
https://pisos.com/en/comprar/chalet-aeropuerto28042-62543219699_104400/,aeropuerto,Aeropuerto,930000,425.0,house
https://pisos.com/en/comprar/chalet-chamartin_el_viso28002-945856909539494_109700/,calle de joaquín montes jovellar,El Viso,2200000,220.0,house
https://pisos.com/en/comprar/chalet-penagrande28035-98382002969_102100/,peñagrande,Peñagrande,430000,96.0,house
https://pisos.com/en/comprar/casa_unifamiliar-moncloa_aravaca_el_plantio-1735019248_996542/,calle rentería,El Plantío,2800000,1.0,house
https://pisos.com/en/comprar/casa_unifamiliar-moncloa_aravaca_aravaca28023-97581045446_996542/,"calle de ana teresa, near calle de antonio sanfiz",Aravaca,1360000,345.0,house
https://pisos.com/en/comprar/casa_unifamiliar-valdezarza28035-91757659687_100200/,valdezarza,Valdezarza,575000,435.0,house
https://pisos.com/en/comprar/chalet-corralejos28042-85909304587_104400/,"calle de burriana, near calle de benifayó",Corralejos,970000,430.0,house
https://pisos.com/en/comprar/chalet-piovera28043-99207187319_100500/,calle del barón de la torre,Piovera,1850000,845.0,house
https://pisos.com/en/comprar/casa_adosada-penagrande28035-62511321546_109300/,"calle de las islas aleutianas, nº 10",Peñagrande,730000,346.0,house
https://pisos.com/en/comprar/chalet-corralejos28042-99212128929_101800/,barajas - corralejos - campo de las naciones,Corralejos,730000,413.0,house
https://pisos.com/en/comprar/casa-castilla28016-93355895425_517808/,"avenida de alfonso xiii, near avenida de aster",Castilla,3050000,500.0,house
https://pisos.com/en/comprar/chalet_adosado-fuencarral_el_pardo_valverde28034-864215446_102100/,tres olivos,Valverde,770000,220.0,house
https://pisos.com/en/comprar/chalet-piovera28043-945856909540755_109700/,ronda de la abubilla,Piovera,4000000,750.0,house
https://pisos.com/en/comprar/casa-chamartin_hispanoamerica28016-94264001761_517808/,"avenida de alfonso xiii, near avenida de aster",Hispanoamérica,1500000,250.0,house
https://pisos.com/en/comprar/casa_adosada-san_fermin-100096913289_101000/,san fermin,San Fermín,270000,150.0,house
https://pisos.com/en/comprar/casa-san_blas_salvador28027-1766440353_108900/,"calle de siro muela, near calle del general aranaz",Salvador,860000,470.0,house
https://pisos.com/en/comprar/chalet-fuencarral_el_pardo_la_paz28034-93337640260_102100/,mirasierra,La Paz,2260000,657.0,house
https://pisos.com/en/comprar/chalet-lista_barrio28006-100045377983_102100/,el viso,Lista,2400000,372.0,house
https://pisos.com/en/comprar/chalet-valdemarin-97501585822_108500/,valdemarín,Valdemarín,1520000,410.0,house
https://pisos.com/en/comprar/chalet_pareado-hortaleza_canillas28043-99171071487_102100/,canillas,Canillas,990000,369.0,house
https://pisos.com/en/comprar/chalet-ciudad_universitaria28035-78337977378_109300/,madrid,Ciudad Universitaria,1780000,300.0,house
https://pisos.com/en/comprar/chalet_unifamiliar-valdebebas_valdefuentes28050-1699602196_518378/,"calle de la grama, near travesía de antonio lópez torres",Valdebebas-Valdefuentes,585000,225.0,house
https://pisos.com/en/comprar/chalet_adosado-penagrande28035-93415352536_102100/,peñagrande,Peñagrande,1300000,420.0,house
https://pisos.com/en/comprar/casa-piovera28043-93429903594_517808/,"calle de josé miguel guridi, near calle de josé rizal",Piovera,1700000,500.0,house
https://pisos.com/en/comprar/chalet_adosado-fuencarral_el_pardo_valverde28034-93347613041_102100/,fuencarral (valverde),Valverde,165000,51.0,house
https://pisos.com/en/comprar/casa-jeronimos28014-1693677261_108900/,calle de juan valera,Jerónimos,1500000,350.0,house
https://pisos.com/en/comprar/chalet_adosado-san_blas_rosas28022-1739910429_102100/,piovera - col. alfonso xiii,Rosas,740000,280.0,house
https://pisos.com/en/comprar/casa_adosada-rejas28022-99219254250_100500/,rejas,Rejas,210000,142.0,house
https://pisos.com/en/comprar/casa_rustica-fuencarral_el_pardo_el_pardo28035-95046773607_101800/,fuencarral - el pardo,El Pardo,2350000,450.0,house
